sample_index_start,sample_index_end,t_epoch_start,t_epoch_end,elapsed_hours,model,seed,test_id,window_id,split,time_hours,HI_true,HI_pred,damage_true,damage_pred,increment_true,increment_pred,rate_true,fpt_event_target,accel_state_target,warning_target,fpt_prob,accel_prob,warning_prob,gate,multiplier,extra_increment,calibrated_decision,calibrated_raw,calibrated_target
27776,28031,734361.040871273,734361.042069618,3.12546612136066,MultiplierEventPGRGRU_seed42,42,34,218,test,3.125466108322144,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1723956763744354,0.4129967093467712,0.0044321152381598,0.0383560508489608,1.1327799558639526,0.0,0,0,0
27904,28159,734361.041474028,734361.042671597,3.139913616701961,MultiplierEventPGRGRU_seed42,42,34,219,test,3.139913558959961,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1747881472110748,0.4217899739742279,0.0043555507436394,0.0405364744365215,1.131009817123413,0.0,0,0,0
28032,28287,734361.042075417,734361.043273634,3.154362506233156,MultiplierEventPGRGRU_seed42,42,34,220,test,3.154362440109253,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1748769581317901,0.421921044588089,0.0043479725718498,0.040534421801567,1.1309901475906372,0.0,0,0,0
28160,28415,734361.042676227,734361.043875544,3.1688083447515965,MultiplierEventPGRGRU_seed42,42,34,221,test,3.168808460235596,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1750092059373855,0.4221099615097046,0.0043427017517387,0.0405650176107883,1.1309943199157717,0.0,0,0,0
28288,28543,734361.043278287,734361.044477361,3.183251953683793,MultiplierEventPGRGRU_seed42,42,34,222,test,3.1832518577575684,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1750510036945343,0.4223421812057495,0.0043374965898692,0.0405967906117439,1.1309869289398191,0.0,0,0,0
28416,28671,734361.043880174,734361.045079294,3.197698345407844,MultiplierEventPGRGRU_seed42,42,34,223,test,3.1976983547210693,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1750207841396331,0.4222838580608368,0.004336854442954,0.0405609980225563,1.1310399770736694,0.0,0,0,0
28544,28799,734361.044482002,734361.045681169,3.212143345735967,MultiplierEventPGRGRU_seed42,42,34,224,test,3.212143421173096,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1749812215566635,0.4223171174526214,0.0043358416296541,0.0405537970364093,1.131053447723389,0.0,0,0,0
28672,28927,734361.045083924,734361.046283472,3.226598616689444,MultiplierEventPGRGRU_seed42,42,34,225,test,3.2265985012054443,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1749321818351745,0.4223556220531463,0.0043343305587768,0.0405463203787803,1.1310676336288452,0.0,0,0,0
28800,29055,734361.045685799,734361.046885266,3.241041672416032,MultiplierEventPGRGRU_seed42,42,34,226,test,3.241041660308838,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1747862249612808,0.4223692119121551,0.0043344991281628,0.0405169986188411,1.1310813426971436,0.0,0,0,0
28928,29183,734361.046288102,734361.047487407,3.255493056960404,MultiplierEventPGRGRU_seed42,42,34,227,test,3.2554931640625,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.174848586320877,0.4224637746810913,0.0043345568701624,0.040531363338232,1.1311049461364746,0.0,0,0,0
29056,29311,734361.046889873,734361.04808963,3.269946408458054,MultiplierEventPGRGRU_seed42,42,34,228,test,3.269946336746216,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1748439371585846,0.4224298298358917,0.0043352688662707,0.0405135229229927,1.131141185760498,0.0,0,0,0
29184,29439,734361.047492037,734361.048691771,3.284397793002426,MultiplierEventPGRGRU_seed42,42,34,229,test,3.284397840499878,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1748604476451873,0.422538161277771,0.0043348120525479,0.0405276454985141,1.1311428546905518,0.0,0,0,0
29312,29567,734361.048094201,734361.049293924,3.2988494653254747,MultiplierEventPGRGRU_seed42,42,34,230,test,3.298849582672119,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1748391091823578,0.4226018488407135,0.0043349047191441,0.040525909513235,1.1311531066894531,0.0,0,0,0
29440,29695,734361.048696343,734361.049896389,3.3133086254820228,MultiplierEventPGRGRU_seed42,42,34,231,test,3.3133087158203125,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1748299449682235,0.4226181805133819,0.0043343245051801,0.0405200831592083,1.131171464920044,0.0,0,0,0
29568,29823,734361.049298495,734361.050498368,3.327756120823324,MultiplierEventPGRGRU_seed42,42,34,232,test,3.32775616645813,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.174862653017044,0.4227189421653747,0.0043327114544808,0.0405360832810401,1.1311776638031006,0.0,0,0,0
29696,29951,734361.049900949,734361.05110147,3.3422305695712566,MultiplierEventPGRGRU_seed42,42,34,233,test,3.3422305583953857,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1748159825801849,0.422703355550766,0.0043337461538612,0.0405145101249218,1.1312042474746704,0.0,0,0,0
29824,30079,734361.050502998,734361.051702743,3.35666112229228,MultiplierEventPGRGRU_seed42,42,34,234,test,3.356661081314087,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1779979318380355,0.4321530759334564,0.0042745089158415,0.0430198572576046,1.129261493682861,0.0,0,0,0
29952,30207,734361.051105428,734361.052304919,3.37111334502697,MultiplierEventPGRGRU_seed42,42,34,235,test,3.3711133003234863,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1719919890165329,0.4135673344135284,0.0044315285049378,0.038244042545557,1.133039474487305,0.0,0,0,0
30080,30335,734361.051708762,734361.052907373,3.385572242550552,MultiplierEventPGRGRU_seed42,42,34,236,test,3.3855721950531006,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745413392782211,0.422435849905014,0.0043546617962419,0.0404736399650573,1.1312777996063232,0.0,0,0,0
30208,30463,734361.052309525,734361.053510694,3.4000519439578056,MultiplierEventPGRGRU_seed42,42,34,237,test,3.4000518321990967,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1747482717037201,0.4228657484054565,0.0043431054800748,0.0405469611287117,1.131199836730957,0.0,0,0,0
30336,30591,734361.052911921,734361.054112546,3.414496393874288,MultiplierEventPGRGRU_seed42,42,34,238,test,3.414496421813965,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1748363673686981,0.4228315353393554,0.0043390621431171,0.0405166633427143,1.1312652826309204,0.0,0,0,0
30464,30719,734361.053514155,734361.054713704,3.4289241861552,MultiplierEventPGRGRU_seed42,42,34,239,test,3.428924083709717,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1780894696712494,0.4323447942733764,0.0042768926359713,0.0430206805467605,1.1293458938598633,0.0,0,0,0
30592,30847,734361.054116505,734361.055315718,3.443372522480786,MultiplierEventPGRGRU_seed42,42,34,240,test,3.4433724880218506,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.17226342856884,0.4138158559799194,0.0044351946562528,0.0382841937243938,1.1331356763839722,0.0,0,0,0
30720,30975,734361.05471978,734361.055918218,3.457832520827651,MultiplierEventPGRGRU_seed42,42,34,241,test,3.4578325748443604,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1747449785470962,0.4226564466953277,0.0043582501821219,0.0404940620064735,1.13136088848114,0.0,0,0,0
30848,31103,734361.055321528,734361.056520347,3.472283617593348,MultiplierEventPGRGRU_seed42,42,34,242,test,3.4722836017608643,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1748156696557998,0.4228832721710205,0.0043471944518387,0.0405080802738666,1.1313151121139526,0.0,0,0,0
30976,31231,734361.055924271,734361.057122847,3.486743615940213,MultiplierEventPGRGRU_seed42,42,34,243,test,3.486743688583374,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1748365759849548,0.4230112433433532,0.0043436400592327,0.0405033715069294,1.131330132484436,0.0,0,0,0
31104,31359,734361.056524965,734361.057725139,3.501198624260724,MultiplierEventPGRGRU_seed42,42,34,244,test,3.501198530197144,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1746671348810196,0.4230451881885528,0.0043406817130744,0.0404720604419708,1.1313365697860718,0.0,0,0,0
31232,31487,734361.057127477,734361.058327824,3.5156630650162697,MultiplierEventPGRGRU_seed42,42,34,245,test,3.515663146972656,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1747327893972396,0.4231534004211426,0.0043385224416852,0.0404846221208572,1.1313680410385132,0.0,0,0,0
31360,31615,734361.057729757,734361.058930069,3.53011694457382,MultiplierEventPGRGRU_seed42,42,34,246,test,3.5301170349121094,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1747948825359344,0.4233972132205963,0.0043355161324143,0.0405264236032962,1.1313554048538208,0.0,0,0,0
31488,31743,734361.058332373,734361.059533414,3.544597224332392,MultiplierEventPGRGRU_seed42,42,34,247,test,3.544597148895264,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1747500747442245,0.4232639372348785,0.0043358905240893,0.0404815301299095,1.1314078569412231,0.0,0,0,0
31616,31871,734361.058934699,734361.060136134,3.559062506072223,MultiplierEventPGRGRU_seed42,42,34,248,test,3.5590624809265137,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745759099721908,0.4231982231140136,0.0043384893797338,0.0404387302696704,1.131421446800232,0.0,0,0,0
31744,31999,734361.059537384,734361.060737257,3.5734894573688507,MultiplierEventPGRGRU_seed42,42,34,249,test,3.5734894275665283,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1723645031452179,0.4134048223495483,0.0044801509939134,0.038280926644802,1.1331843137741089,0.0,0,0,0
31872,32127,734361.060139595,734361.061339815,3.58795084990561,MultiplierEventPGRGRU_seed42,42,34,250,test,3.5879509449005127,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1779852956533432,0.4321855902671814,0.0043240250088274,0.0430301912128925,1.129475474357605,0.0,0,0,0
32000,32255,734361.060743009,734361.061941956,3.602402234449982,MultiplierEventPGRGRU_seed42,42,34,251,test,3.602402210235596,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1749521493911743,0.4238659739494324,0.00432491581887,0.0405189134180545,1.1314146518707275,0.0,0,0,0
32128,32383,734361.061345857,734361.062544641,3.616866672411561,MultiplierEventPGRGRU_seed42,42,34,252,test,3.616866588592529,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1747147738933563,0.4236141741275787,0.004329530056566,0.0404591597616672,1.1314818859100342,0.0,0,0,0
32256,32511,734361.061947708,734361.063146979,3.6313227843493214,MultiplierEventPGRGRU_seed42,42,34,253,test,3.631322860717773,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745531558990478,0.4235070049762726,0.0043305167928338,0.0404301807284355,1.1315035820007324,0.0,0,0,0
32384,32639,734361.062549271,734361.06374963,3.645786409266293,MultiplierEventPGRGRU_seed42,42,34,254,test,3.6457865238189697,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1746750324964523,0.4235689342021942,0.0043299663811922,0.0404604412615299,1.1315244436264038,0.0,0,0,0
32512,32767,734361.063151609,734361.064352153,3.660246960818768,MultiplierEventPGRGRU_seed42,42,34,255,test,3.6602468490600586,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1747037321329116,0.4236048460006714,0.0043305456638336,0.0404677726328372,1.1315299272537231,0.0,0,0,0
32640,32895,734361.063754259,734361.064954873,3.6747122425585994,MultiplierEventPGRGRU_seed42,42,34,256,test,3.6747121810913086,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1746935546398162,0.4235981702804565,0.0043321251869201,0.0404579862952232,1.1315468549728394,0.0,0,0,0
32768,33023,734361.064356794,734361.065557593,3.6891775215044618,MultiplierEventPGRGRU_seed42,42,34,257,test,3.689177513122559,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745870113372802,0.4234932363033294,0.0043323845602571,0.0404186062514781,1.1315739154815674,0.0,0,0,0
32896,33151,734361.064959479,734361.066160208,3.703640280291438,MultiplierEventPGRGRU_seed42,42,34,258,test,3.7036402225494394,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745783984661102,0.4236275255680084,0.0043326187878847,0.0404407456517219,1.1315572261810305,0.0,0,0,0
33024,33279,734361.065562211,734361.066763102,3.718109736219049,MultiplierEventPGRGRU_seed42,42,34,259,test,3.718109846115112,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745201498270034,0.4236442148685455,0.0043341349810361,0.0404262878000736,1.1315712928771973,0.0,0,0,0
33152,33407,734361.066164815,734361.067366377,3.732588336803019,MultiplierEventPGRGRU_seed42,42,34,260,test,3.732588291168213,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1746125817298889,0.4237221479415893,0.0043333387002348,0.0404411628842353,1.1315985918045044,0.0,0,0,0
33280,33535,734361.066767708,734361.067969421,3.7470613941550255,MultiplierEventPGRGRU_seed42,42,34,261,test,3.747061491012573,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745253354310989,0.4237718284130096,0.0043335445225238,0.0404313020408153,1.1315929889678955,0.0,0,0,0
33408,33663,734361.067370463,734361.06857162,3.761514170095325,MultiplierEventPGRGRU_seed42,42,34,262,test,3.761514186859131,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745918691158294,0.4238061010837555,0.0043341619893908,0.0404354818165302,1.131622552871704,0.0,0,0,0
33536,33791,734361.067972905,734361.069173287,3.7759541776031256,MultiplierEventPGRGRU_seed42,42,34,263,test,3.775954246520996,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1778136193752288,0.4333692491054535,0.0042755524627864,0.0429891049861907,1.1296554803848269,0.0,0,0,0
33664,33919,734361.068575602,734361.069775984,3.790418906137347,MultiplierEventPGRGRU_seed42,42,34,264,test,3.790418863296509,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.172122910618782,0.4149051010608673,0.0044279578141868,0.0382463671267032,1.1334574222564695,0.0,0,0,0
33792,34047,734361.069179398,734361.070378738,3.804885000921786,MultiplierEventPGRGRU_seed42,42,34,265,test,3.804884910583496,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1744445860385894,0.4235506653785705,0.0043554329313337,0.0404066368937492,1.1316986083984375,0.0,0,0,0
33920,34175,734361.069781736,734361.070981308,3.8193466812372208,MultiplierEventPGRGRU_seed42,42,34,266,test,3.81934666633606,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1746402531862259,0.4237455725669861,0.0043468065559864,0.0404352508485317,1.1316677331924438,0.0,0,0,0
34048,34303,734361.070384734,734361.071584213,3.833816399797797,MultiplierEventPGRGRU_seed42,42,34,267,test,3.833816289901733,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1747113764286041,0.4238910973072052,0.0043419925495982,0.0404484272003173,1.1316726207733154,0.0,0,0,0
34176,34431,734361.070987118,734361.072187014,3.848283626139164,MultiplierEventPGRGRU_seed42,42,34,268,test,3.848283529281616,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1747062504291534,0.4239363372325897,0.0043414151296019,0.0404340028762817,1.131701111793518,0.0,0,0,0
34304,34559,734361.071590289,734361.072789688,3.862747801467776,MultiplierEventPGRGRU_seed42,42,34,269,test,3.86274790763855,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1746625304222107,0.4240464866161346,0.004340945277363,0.0404343716800212,1.131706953048706,0.0,0,0,0
34432,34687,734361.072192766,734361.073392361,3.877211954444647,MultiplierEventPGRGRU_seed42,42,34,270,test,3.877212047576904,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745084673166275,0.4241111576557159,0.0043395892716944,0.0404171161353588,1.131702184677124,0.0,0,0,0
34560,34815,734361.072795741,734361.073995417,3.891685296781361,MultiplierEventPGRGRU_seed42,42,34,271,test,3.8916852474212646,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745516508817672,0.424136757850647,0.0043394905515015,0.0404130294919014,1.1317377090454102,0.0,0,0,0
34688,34943,734361.073397002,734361.074598229,3.906152785755694,MultiplierEventPGRGRU_seed42,42,34,272,test,3.906152725219727,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1744053810834884,0.4240290820598602,0.0043408754281699,0.0403654016554355,1.1317617893218994,0.0,0,0,0
34816,35071,734361.074000035,734361.075201076,3.920621112920344,MultiplierEventPGRGRU_seed42,42,34,273,test,3.920621156692505,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1744682490825653,0.4241928160190582,0.0043416521511971,0.0403982810676097,1.1317613124847412,0.0,0,0,0
34944,35199,734361.074602813,734361.075803877,3.935088336467743,MultiplierEventPGRGRU_seed42,42,34,274,test,3.935088396072388,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745465546846389,0.4243866503238678,0.0043408898636698,0.0404352694749832,1.1317511796951294,0.0,0,0,0
35072,35327,734361.075205729,734361.076407697,3.949580018408597,MultiplierEventPGRGRU_seed42,42,34,275,test,3.949579954147339,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1745333224534988,0.4242729246616363,0.0043412814848124,0.0404005199670791,1.1317957639694214,0.0,0,0,0
35200,35455,734361.075808495,734361.077011065,3.9640608485788102,MultiplierEventPGRGRU_seed42,42,34,276,test,3.9640607833862314,0.9845301508903505,0.997394859790802,0.0154698323458433,0.0026051581371575,0.0,0.0,0.0,0.0,0.0,0.0,0.1744405776262283,0.4243361055850982,0.0043411371298134,0.040396112948656,1.1317871809005735,0.0,0,0,0
